Pan I.D.,Expend $,Income,HH Size,IPT,Quantity,Brand 1,Brand 2,Brand 3,Brand 4,Feature 1,Feature 2,Feature 3,Feature 4,Price 1,Price 2,Price 3,Price 4,PanelistFirstObs
23,34.200001,9,2,1,2,0,1,0,0,0,0,0,0,0.125,0.081,0.061000001,0.081,0
23,28.75,9,2,2,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
23,51.93,9,2,3,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
23,34.330002,9,2,2,3,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
23,2.5799999,9,2,1,3,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
23,21.719999,9,2,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
23,37.279999,9,2,3,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
23,7.0300002,9,2,6,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
23,53.540001,9,2,7,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
23,72.919998,9,2,8,3,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
23,41.02,9,2,1,1,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
23,43.700001,9,2,11,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
23,13.66,9,2,1,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
23,11.44,9,2,5,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
23,64.75,9,2,6,2,1,0,0,0,0,0,0,0,0.115,0.086000003,0.048999999,0.079000004,0
23,23.879999,9,2,5,2,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
23,24.24,9,2,1,2,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
23,45.59,9,2,2,2,1,0,0,0,1,0,0,0,0.041999999,0.092,0.063000001,0.104,0
23,26.43,9,2,2,2,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
23,42.82,9,2,9,2,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
23,13.71,9,2,6,2,0,1,0,0,0,0,1,0,0.108,0.086000003,0.025,0.079000004,0
23,19.799999,9,2,8,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,3,9,2,5,1,1,0,0,0,0,0,0,0,0.022,0.086000003,0.061000001,0.086000003,0
23,38.689999,9,2,2,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,38.189999,9,2,2,2,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,51.889999,9,2,10,2,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,40.700001,9,2,8,2,0,1,0,0,0,0,0,1,0.115,0.086000003,0.061000001,0.063000001,0
23,29.9,9,2,6,2,1,0,0,0,0,0,1,0,0.115,0.086000003,0.061000001,0.079000004,0
23,19.6,9,2,7,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.061000001,0.079000004,0
23,7.96,9,2,12,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,54.009998,9,2,2,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,6.0700002,9,2,10,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,9.2799997,9,2,12,1,0,0,0,1,0,0,0,0,0.057999998,0.063000001,0.061000001,0.063000001,0
23,20.4,9,2,2,2,0,1,0,0,0,0,0,0,0.055,0.063000001,0.061000001,0.063000001,0
23,24.030001,9,2,1,2,0,1,0,0,0,0,0,0,0.055,0.063000001,0.061000001,0.063000001,0
23,1.99,9,2,6,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,8.9300003,9,2,1,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,3.26,9,2,1,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
23,6.0700002,9,2,3,1,0,1,0,0,0,0,0,0,0.122,0.086000003,0.061000001,0.086000003,0
24,34.889999,4,3,5,1,0,1,0,0,0,0,0,0,0.11,0.074000001,0.061000001,0.079000004,1
24,58.060001,4,3,7,1,0,1,0,0,0,0,0,0,0.11,0.081,0.061000001,0.079000004,0
24,35.75,4,3,18,2,0,1,0,0,0,1,0,0,0.11,0.081,0.061000001,0.079000004,0
24,13.41,4,3,5,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
24,43.75,4,3,5,2,1,0,0,0,0,0,0,0,0.103,0.097999997,0.048999999,0.079000004,0
24,64.730003,4,3,30,2,0,1,0,0,0,1,0,0,0.108,0.081,0.050000001,0.086000003,0
24,21.82,4,3,17,3,0,1,0,0,0,0,0,0,0.115,0.081,0.050000001,0.086000003,0
25,9.9200001,2,3,5,1,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004,1
25,6.3800001,2,3,2,2,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004,0
25,9.5600004,2,3,6,2,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
25,10.89,2,3,1,1,1,0,0,0,0,0,0,0,0.041999999,0.086000003,0.054000001,0.079000004,0
25,6.8299999,2,3,4,1,1,0,0,0,0,0,0,0,-0.012,0.086000003,0.054000001,0.079000004,0
25,4.6700001,2,3,4,1,0,0,1,0,0,0,0,0,0.056000002,0.086000003,0.054000001,0.079000004,0
25,23.530001,2,3,1,3,0,0,1,0,0,0,0,0,0.056000002,0.086000003,0.054000001,0.079000004,0
25,8.0299997,2,3,3,1,0,0,1,0,0,0,0,0,0.056000002,0.086000003,0.054000001,0.079000004,0
25,7.1900001,2,3,7,1,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004,0
25,6.8800001,2,3,4,5,0,0,1,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
25,24.99,2,3,1,2,0,0,1,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
25,16.809999,2,3,6,1,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
25,5.1999998,2,3,2,3,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
25,22.27,2,3,1,5,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,0
25,11.35,2,3,2,5,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,0
25,17.440001,2,3,1,5,0,0,1,0,0,0,1,0,0.132,0.086000003,0.025,0.079000004,0
25,23.92,2,3,2,8,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
25,11.73,2,3,5,8,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
25,33.299999,2,3,4,6,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
25,1.98,2,3,6,5,0,1,0,0,0,0,0,0,0.055,0.063000001,0.061000001,0.063000001,0
25,18.639999,2,3,2,1,0,1,0,0,0,0,0,0,0.055,0.063000001,0.061000001,0.063000001,0
26,41.07,6,4,5,3,0,1,0,0,0,1,0,0,0.103,0.061000001,0.048999999,0.079000004,1
26,29.75,6,4,2,2,0,1,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
26,11.59,6,4,17,2,1,0,0,0,1,0,0,0,0.008,0.086000003,0.054000001,0.079000004,0
26,49.060001,6,4,7,4,1,0,0,0,0,0,0,0,0.055,0.086000003,0.054000001,0.079000004,0
26,53.790001,6,4,27,4,0,1,0,0,0,0,0,0,0.090000004,0.086000003,0.054000001,0.079000004,0
26,7.02,6,4,2,4,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
27,20.530001,8,2,5,2,0,1,0,0,0,0,0,0,0.108,0.061000001,0.050000001,0.079000004,1
27,14.09,8,2,5,2,0,1,0,0,0,0,0,0,0.108,0.061000001,0.050000001,0.079000004,0
27,32.240002,8,2,2,5,0,1,0,0,0,1,0,0,0.108,0.048999999,0.050000001,0.079000004,0
27,38.139999,8,2,6,4,0,1,0,0,0,0,0,0,0.108,0.048999999,0.050000001,0.079000004,0
27,11.38,8,2,8,3,0,1,0,0,0,0,0,0,0.108,0.061000001,0.050000001,0.079000004,0
27,27.83,8,2,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
27,8.1300001,8,2,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
27,20.889999,8,2,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
27,20.379999,8,2,1,5,0,1,0,0,0,1,0,0,0.108,0.048999999,0.050000001,0.032000002,0
27,13.17,8,2,1,2,0,1,0,0,0,0,0,0,0.108,0.061000001,0.050000001,0.079000004,0
27,17.059999,8,2,7,3,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
27,17.209999,8,2,6,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
27,7.8200002,8,2,357,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
27,39.110001,8,2,10,2,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
27,12.68,8,2,1,2,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
27,12.22,8,2,1,3,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
27,11.84,8,2,1,4,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
27,24.809999,8,2,6,2,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
27,40,8,2,28,4,0,1,0,0,0,1,0,0,0.108,0.098999999,0.050000001,0.079000004,0
28,50.900002,6,2,5,4,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,1
28,18.25,6,2,1,5,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
28,87.25,6,2,1,1,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
28,14.85,6,2,2,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
28,18.440001,6,2,1,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
28,38.580002,6,2,2,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
28,24.120001,6,2,2,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
28,22.370001,6,2,1,2,0,1,0,0,0,0,0,0,0.115,0.081,0.048999999,0.079000004,0
28,14.62,6,2,2,1,0,1,0,0,0,0,0,0,0.108,0.061000001,0.048999999,0.079000004,0
28,82.440002,6,2,1,1,0,1,0,0,0,0,0,0,0.108,0.061000001,0.048999999,0.079000004,0
28,46.200001,6,2,3,4,0,1,0,0,0,0,0,0,0.122,0.086000003,0.054000001,0.079000004,0
29,36.77,3,2,5,2,0,1,0,0,0,1,0,0,0.117,0.081,0.066,0.079000004,1
29,67.139999,3,2,4,2,0,1,0,0,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
29,3.8,3,2,11,1,0,1,0,0,0,0,0,0,0.11,0.081,0.066,0.079000004,0
29,35.630001,3,2,3,1,0,1,0,0,0,0,0,0,0.11,0.081,0.066,0.079000004,0
29,64.269997,3,2,6,2,0,1,0,0,0,0,0,0,0.112,0.081,0.066,0.079000004,0
29,15.85,3,2,11,1,0,1,0,0,0,0,0,0,0.112,0.081,0.066,0.079000004,0
29,49.200001,3,2,12,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.066,0.086000003,0
29,6.1399999,3,2,2,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.066,0.086000003,0
29,25.940001,3,2,10,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.059,0.086000003,0
29,35.119999,3,2,14,2,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
29,64.269997,3,2,6,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.025,0.079000004,0
29,32.669998,3,2,4,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.025,0.079000004,0
29,16.84,3,2,2,2,0,1,0,0,0,0,0,0,0.112,0.086000003,0.054000001,0.079000004,0
30,23.209999,11,4,5,4,0,1,0,0,0,0,0,0,0.103,0.074000001,0.061000001,0.081,1
30,22.940001,11,4,3,3,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
30,98.68,11,4,1,3,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
30,84.910004,11,4,5,5,0,1,0,0,0,0,0,0,0.103,0.081,0.066,0.079000004,0
30,30.559999,11,4,9,5,0,1,0,0,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
30,30.74,11,4,5,3,0,0,0,1,0,0,0,0,0.103,0.081,0.048999999,0.079000004,0
30,23.629999,11,4,17,3,0,0,0,1,0,0,0,0,0.108,0.081,0.050000001,0.079000004,0
30,44.860001,11,4,13,4,0,0,1,0,0,0,0,0,0.11,0.081,0.061000001,0.081,0
30,33.509998,11,4,5,1,0,0,0,1,0,0,0,0,0.109,0.081,0.048999999,0.079000004,0
30,29.25,11,4,4,2,0,0,0,1,0,0,0,0,0.109,0.081,0.048999999,0.079000004,0
30,13.77,11,4,10,2,1,0,0,0,1,0,0,0,0.082999997,0.086000003,0.054000001,0.079000004,0
30,16.219999,11,4,13,3,1,0,0,0,0,0,0,0,0.108,0.086000003,0.025,0.079000004,0
30,18.290001,11,4,1,2,0,0,0,1,1,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
31,60.080002,10,2,5,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,1
31,33.48,10,2,1,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,18.35,10,2,2,6,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,19.1,10,2,7,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,29.35,10,2,2,1,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,78.720001,10,2,2,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,26.540001,10,2,6,2,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,0
31,50.169998,10,2,3,2,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,0
31,30.559999,10,2,10,2,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,0
31,35.32,10,2,358,2,1,0,0,0,0,0,0,0,0.055,0.086000003,0.050000001,0.086000003,0
31,45.939999,10,2,6,4,1,0,0,0,1,0,0,0,0.092,0.086000003,0.050000001,0.075999998,0
31,49.34,10,2,8,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,6.6500001,10,2,4,3,1,0,0,0,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003,0
31,47.560001,10,2,3,3,1,0,0,0,0,1,0,0,0.122,0.063000001,0.054000001,0.086000003,0
31,33.98,10,2,5,6,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001,0
31,10.69,10,2,3,6,1,0,0,0,0,0,0,0,0.082999997,0.086000003,0.061000001,0.063000001,0
31,82.080002,10,2,3,2,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,4.9699998,10,2,4,2,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,0
31,2.72,10,2,2,2,1,0,0,0,0,1,0,0,0.115,0.063000001,0.061000001,0.079000004,0
31,57.509998,10,2,5,3,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,0
31,2.8800001,10,2,1,3,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,0
31,8.0799999,10,2,1,3,1,0,0,0,0,0,1,0,0.115,0.063000001,0.061000001,0.044,0
31,97.720001,10,2,4,4,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,49.779999,10,2,2,4,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,16.280001,10,2,4,4,1,0,0,0,0,0,0,0,0.115,0.086000003,0.055,0.079000004,0
31,46.25,10,2,9,3,1,0,0,0,0,0,0,0,0.115,0.086000003,0.046,0.079000004,0
31,17.950001,10,2,1,3,1,0,0,0,0,0,0,0,0.115,0.086000003,0.046,0.079000004,0
31,83.32,10,2,4,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,15.68,10,2,2,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,22.26,10,2,8,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
31,29.110001,10,2,2,3,1,0,0,0,0,0,0,0,0.122,0.086000003,0.050000001,0.086000003,0
32,22.41,5,2,5,3,1,0,0,0,0,0,0,0,0.108,0.086000003,0.050000001,0.086000003,1
32,15.54,5,2,7,5,1,0,0,0,1,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
32,28.790001,5,2,9,1,0,1,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
32,24.620001,5,2,3,3,1,0,0,0,0,0,0,0,0.115,0.086000003,0.054000001,0.079000004,0
32,17.26,5,2,11,6,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
32,14.51,5,2,4,3,0,1,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
32,25.809999,5,2,1,5,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
32,27.24,5,2,7,7,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
32,18.59,5,2,4,4,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
32,19.290001,5,2,3,2,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
32,29.98,5,2,5,2,1,0,0,0,0,0,0,0,0.108,0.086000003,0.054000001,0.079000004,0
33,61.48,14,2,5,5,0,1,0,0,0,0,0,0,0.133,0.074000001,0.064000003,0.082000002,1
33,40.599998,14,2,2,7,0,1,0,0,0,0,0,0,0.12800001,0.074000001,0.061000001,0.081,0
33,104.02,14,2,6,7,0,1,0,0,0,0,0,0,0.107,0.074000001,0.061999999,0.079999998,0
33,10.98,14,2,2,5,0,1,0,0,0,1,0,0,0.108,0.048999999,0.050000001,0.079000004,0
33,60.470001,14,2,5,2,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,6.79,14,2,5,5,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,1.3,14,2,1,2,0,1,0,0,0,1,0,0,0.113,0.081,0.086000003,0.079000004,0
33,94.75,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,0.63,14,2,2,2,0,1,0,0,0,1,0,0,0.113,0.081,0.086000003,0.079000004,0
33,3.6400001,14,2,2,5,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,78,14,2,3,2,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,60.98,14,2,3,3,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,29.719999,14,2,5,8,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
33,99.360001,14,2,7,8,0,1,0,0,0,0,0,0,0.108,0.081,0.064000003,0.075000003,0
33,79.870003,14,2,3,8,0,1,0,0,0,0,0,0,0.107,0.081,0.064999998,0.079999998,0
33,21.77,14,2,3,2,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
33,82.93,14,2,3,5,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
33,98.43,14,2,3,3,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
33,78.25,14,2,7,6,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,44.950001,14,2,2,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
33,79.589996,14,2,2,12,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.079000004,0
33,106.5,14,2,7,6,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.079000004,0
33,2.7,14,2,1,2,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.075000003,0
33,88.889999,14,2,1,2,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.075000003,0
33,74.209999,14,2,4,7,0,1,0,0,0,0,0,1,0.108,0.081,0.061000001,0.074000001,0
33,1.62,14,2,5,4,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,0
33,20.459999,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,0
33,67.43,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.085000001,0
33,3.3,14,2,5,1,0,1,0,0,0,0,1,0,0.11,0.081,0.041999999,0.079000004,0
33,48.349998,14,2,1,10,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,60.110001,14,2,3,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,68.699997,14,2,7,7,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003,0
33,22.309999,14,2,3,3,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003,0
33,11.87,14,2,3,1,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003,0
33,61.509998,14,2,1,2,0,1,0,0,0,0,0,0,0.108,0.068999998,0.061000001,0.086000003,0
33,46.18,14,2,3,6,0,1,0,0,0,0,0,0,0.115,0.041000001,0.066,0.086000003,0
33,11.55,14,2,2,2,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.086000003,0
33,36.720001,14,2,2,7,0,1,0,0,0,0,0,0,0.108,0.041000001,0.066,0.086000003,0
33,1.3,14,2,5,2,0,1,0,0,0,0,0,0,0.103,0.081,0.061000001,0.079000004,0
33,11.16,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,55.779999,14,2,1,6,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,64.160004,14,2,2,7,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,23.969999,14,2,5,2,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003,0
33,65.959999,14,2,1,7,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.086000003,0
33,31.43,14,2,4,1,0,1,0,0,0,0,0,0,0.11,0.081,0.067000002,0.086999997,0
33,11.9,14,2,6,10,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.083999999,0
33,144.72,14,2,2,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.083999999,0
33,53.98,14,2,7,8,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,59.169998,14,2,1,8,0,1,0,0,0,0,0,0,0.115,0.081,0.066,0.081,0
33,3.6800001,14,2,3,7,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,81.040001,14,2,4,7,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,10.32,14,2,1,7,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,48.34,14,2,3,9,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,50.43,14,2,2,7,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,11.96,14,2,2,5,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,7.8800001,14,2,2,2,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,55.150002,14,2,1,2,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,21.700001,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,82.43,14,2,2,4,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,80.330002,14,2,2,9,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,11.22,14,2,6,1,0,1,0,0,0,0,0,0,0.125,0.081,0.048999999,0.079000004,0
33,83.900002,14,2,2,7,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,36.349998,14,2,3,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,3.1800001,14,2,2,3,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,79.82,14,2,1,2,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,19.85,14,2,3,2,0,1,0,0,0,0,0,0,0.108,0.074000001,0.050000001,0.079000004,0
33,18.07,14,2,2,2,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,59.43,14,2,2,3,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,6.3099999,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,16.190001,14,2,3,1,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,121.91,14,2,1,6,0,1,0,0,0,0,0,0,0.115,0.081,0.061000001,0.081,0
33,65.93,14,2,2,4,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,7.1799998,14,2,3,5,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.081,0
33,66.309998,14,2,2,2,0,1,0,0,0,0,0,0,0.108,0.081,0.066,0.081,0
33,3.3499999,14,2,3,2,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,5.1300001,14,2,1,2,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,82.870003,14,2,3,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,2.29,14,2,1,2,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,3.3399999,14,2,2,6,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,87.199997,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,2.29,14,2,4,7,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,47.970001,14,2,3,7,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,9.1599998,14,2,3,9,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,84.099998,14,2,4,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,9.4899998,14,2,1,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.086000003,0
33,3.28,14,2,2,4,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,59.610001,14,2,5,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,3.0799999,14,2,3,1,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,64.18,14,2,2,5,0,1,0,0,0,0,0,0,0.108,0.081,0.061000001,0.081,0
33,38.380001,14,2,3,1,0,1,0,0,0,0,0,0,0.112,0.086000003,0.061000001,0.082999997,0
